lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
mf3-01-04,3,Multiplication Fluency,g3m-x5,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-01-05,3,Multiplication Fluency,g3m-x6,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-01-06,3,Multiplication Fluency,g3m-x7,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-01,3,Multiplication Fluency,g3m-x8,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-02,3,Multiplication Fluency,g3m-x9,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-03,3,Multiplication Fluency,g3m-x10,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-04,3,Multiplication Fluency,g3m-squares,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-05,3,Multiplication Fluency,g3m-hard-facts,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-02-06,3,Multiplication Fluency,g3m-derive,B,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.38,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-01,3,Multiplication Fluency,g3m-mixed-small,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-02,3,Multiplication Fluency,g3m-mixed-large,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-03,3,Multiplication Fluency,g3m-recall-speed,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-04,3,Multiplication Fluency,g3m-missing-factor,C,2,4,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,21.03,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-05,3,Multiplication Fluency,g3m-fact-family,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-03-06,3,Multiplication Fluency,g3m-full-table,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-01-01,3,Multiplication & Division Foundations,equal-groups,A,2,5,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-01-02,3,Multiplication & Division Foundations,arrays,C,2,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-01-03,3,Multiplication & Division Foundations,skip-counting,C,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mult-01-04,3,Multiplication & Division Foundations,number-line,C,2,5,1,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,14.56,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-01-05,3,Multiplication & Division Foundations,commutativity,D,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,REFUSE,Retrieval/assessment purpose: adding a manipulative merely to raise interaction density would weaken independent evidence.
mult-02-01,3,Multiplication & Division Foundations,sharing-division,A,1,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-02-02,3,Multiplication & Division Foundations,grouping-division,A,1,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-02-03,3,Multiplication & Division Foundations,missing-factor,A,1,6,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,63.08,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-02-04,3,Multiplication & Division Foundations,fact-families,A,0,7,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
mult-02-05,3,Multiplication & Division Foundations,identity-zero,A,0,7,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,4.95,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
mult-03-01,3,Multiplication & Division Foundations,times-2,D,0,6,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,8.9,REFUSE,Retrieval/assessment purpose: adding a manipulative merely to raise interaction density would weaken independent evidence.
mult-03-02,3,Multiplication & Division Foundations,times-5-10,D,1,6,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,8.9,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-03-03,3,Multiplication & Division Foundations,double-double,D,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,REFUSE,Retrieval/assessment purpose: adding a manipulative merely to raise interaction density would weaken independent evidence.
mult-03-04,3,Multiplication & Division Foundations,times-9,D,1,6,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,8.9,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-03-05,3,Multiplication & Division Foundations,distributive,D,0,6,1,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,3.5,REFUSE,Retrieval/assessment purpose: adding a manipulative merely to raise interaction density would weaken independent evidence.
mult-04-01,3,Multiplication & Division Foundations,op-choice,A,0,6,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,4.95,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
mult-04-02,3,Multiplication & Division Foundations,unknown-position,C,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mult-04-03,3,Multiplication & Division Foundations,unknown-letter,C,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mult-04-04,3,Multiplication & Division Foundations,two-step,C,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mult-04-05,3,Multiplication & Division Foundations,reasonableness,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-05-01,3,Multiplication & Division Foundations,addition-patterns,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-05-02,3,Multiplication & Division Foundations,mult-patterns,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mult-05-03,3,Multiplication & Division Foundations,parity,C,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
