source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/measurement-data/lessons/md-03-01.json,md-03-01,steps.0,md3-pictograph,RENDER,PASS,,b8f47fd4,"A pictograph where each circle stands for two items; a row of three and a half circles means seven, read using the key. A pictograph: each symbol counts by the key.","A pictograph draws data with pictures — but the pictures lie unless you read the **KEY** first. If the key says '🍎 = 2 votes,' then each apple is worth two, not one. The key is a secret multiplier: symbols × key = the real count."
content/courses/measurement-data/lessons/md-03-01.json,md-03-01,steps.3,md3-pictograph,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=2+3+7;text=10+5],e8ded024,"A pictograph where each circle stands for two items; a row of three and a half circles means seven, read using the key. A pictograph: each symbol counts by the key.","Sometimes a row ends in **half a symbol** — and half a symbol is worth half the key. With '⭐ = 10 points,' a half-star is 5. Pictographs use halves so they don't need a whole symbol for every in-between number."
content/courses/measurement-data/lessons/md-03-02.json,md-03-02,steps.0,md3-bargraph,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=5+15;text=0+2+4+6+1+3],f8e12162,"A scaled bar graph with gridlines every five; a bar reaching the fifteen line reads fifteen, and a bar stopping between lines is read carefully. A scaled bar graph: read the gridline value.","A bar graph shows amounts as bar heights — but read the **SCALE** first, just like a pictograph's key. If the grid lines climb 0, 2, 4, 6, each step is worth 2, not 1. A bar reaching the third line stands for 6, not 3."
content/courses/measurement-data/lessons/md-03-02.json,md-03-02,steps.4,md3-bargraph,RENDER,PASS,,de91b311,"A scaled bar graph with gridlines every five; a bar reaching the fifteen line reads fifteen, and a bar stopping between lines is read carefully. A scaled bar graph: read the gridline value.","When a bar stops **between two grid lines**, it lands halfway. On a by-2 scale, halfway between the 4-line and the 6-line is 5 — an odd number the scale never labels. Between-lines reading is how bar graphs show numbers their scale skips."
content/courses/measurement-data/lessons/md-03-03.json,md-03-03,steps.0,md3-bargraph,RENDER,PASS,,bae4f4ba,"A scaled bar graph with gridlines every five; a bar reaching the fifteen line reads fifteen, and a bar stopping between lines is read carefully. A scaled bar graph: read the gridline value.",A graph isn't just a picture — it answers questions. **'How many more?' subtracts** two bars. **'How many in all?' adds** them. **'Which is most?' finds the tallest.** The trick is matching the question word to the right move.
content/courses/measurement-data/lessons/md-03-03.json,md-03-03,steps.3,md3-bargraph,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=5+15;text=4+1],344f289b,"A scaled bar graph with gridlines every five; a bar reaching the fifteen line reads fifteen, and a bar stopping between lines is read carefully. A scaled bar graph: read the gridline value.",Watch a sneaky trap: the number of BARS and the HEIGHT of a bar answer different questions. Four bars might mean four days; each bar's height is that day's count. '4 bars' is not '4 books.' Always ask which one the question wants.
content/courses/measurement-data/lessons/md-03-04.json,md-03-04,steps.0,md3-lineplot,RENDER,PASS,,8c2ddc3e,"A line plot stacking X marks above a number line from zero to two, with tick marks at halves, showing how many measurements fall at each value. A line plot with halves.","A **line plot** stacks an X above a number line for each measurement. When we measure lengths, the line is marked in **halves and quarters** — the very fourths you placed in the fractions course. Each X sits above the value it measured; taller stacks mean that value came up more often."
content/courses/measurement-data/lessons/md-03-04.json,md-03-04,steps.3,md3-lineplot,RENDER,PASS,,d489030c,"A line plot stacking X marks above a number line from zero to two, with tick marks at halves, showing how many measurements fall at each value. A line plot with halves.","The marks between the whole numbers are fractions doing real work. A pencil measured at **2½ inches** lands its X on the halfway mark; one at **2¼** lands a quarter of the way past 2. The line plot is the fraction number line, wearing a lab coat."
content/courses/measurement-data/lessons/md-04-01.json,md-04-01,steps.0,md3-area-grid,RENDER,PASS,,35f90769,A rectangle covered by a grid of unit squares with no gaps or overlaps; counting the squares gives the area. Area is the count of unit squares.,"**Area** is how much flat space a shape covers — and we measure it by counting **unit squares** that tile the shape with no gaps and no overlaps. Cover a rectangle in 1-cm squares, count them, and that count (in square cm) is its area."
content/courses/measurement-data/lessons/md-04-01.json,md-04-01,steps.3,md3-area-grid,RENDER,PASS,,ea04d0f9,A rectangle covered by a grid of unit squares with no gaps or overlaps; counting the squares gives the area. Area is the count of unit squares.,"Why SQUARES to measure with? Because they **tile perfectly** — full edge meets full edge, no gaps, no overlaps. Circles leave curved gaps; squares lock together like floor tiles. That gap-free locking is exactly why area is counted in *square* units."
content/courses/measurement-data/lessons/md-04-02.json,md-04-02,steps.0,md3-area-rows,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=3+5+15;text=4+6+24+1],6fdb886b,"A three by five array of squares labelled as three rows of five, so multiplying gives the area of fifteen. Rows times columns equals area.","When the squares line up in **equal rows**, you don't have to count one by one. Equal rows are equal groups — so **area = rows × squares-per-row**. A rectangle 4 rows tall and 6 squares wide has 4 × 6 = 24 squares. Area is multiplication you can see."
content/courses/measurement-data/lessons/md-04-02.json,md-04-02,steps.4,md3-area-rows,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=3+5+15;text=4+6+24],2cc14a25,"A three by five array of squares labelled as three rows of five, so multiplying gives the area of fifteen. Rows times columns equals area.",The **flip** works here too: 4 rows of 6 or 6 rows of 4 cover the exact same carpet — 4 × 6 = 6 × 4 = 24. Turning the rectangle sideways swaps rows and columns but never changes the squares inside.
content/courses/measurement-data/lessons/md-04-03.json,md-04-03,steps.0,md3-area-breakapart,RENDER,PASS,,eb319c5e,"A six by seven rectangle split into a six by five part and a six by two part, showing six times seven equals six times five plus six times two. Break apart: 6 × 7 = 6 × 5 + 6 × 2.","A wide rectangle can be **broken apart** into two friendlier ones. A 6-by-7 is hard? Slice the 7 into 5 + 2: now it's a 6-by-5 next to a 6-by-2. Find each area, add them — same total, easier math. Breaking apart never changes the covering."
content/courses/measurement-data/lessons/md-04-03.json,md-04-03,steps.3,md3-area-breakapart,RENDER,PASS,,f6d865ce,"A six by seven rectangle split into a six by five part and a six by two part, showing six times seven equals six times five plus six times two. Break apart: 6 × 7 = 6 × 5 + 6 × 2.","This is a hidden superpower: **6 × 7 = 6 × 5 + 6 × 2.** Splitting one side and handing the other side to each piece is the same trick you use to break apart hard multiplication facts. The rectangle SHOWS why it works — the squares are just regrouped, never lost."
content/courses/measurement-data/lessons/md-04-04.json,md-04-04,steps.0,md3-area-lshape,RENDER,PASS,,62ebdbb5,An L-shaped figure split into two rectangles; adding the two areas gives the total area of the odd shape. Odd shapes: add the rectangle pieces.,"An L-shape or a plus-sign isn't a rectangle — but it's **made of rectangles**. Cut it into rectangular pieces, find each area, and add them up. Any straight-sided shape surrenders to 'cut into rectangles, then add.'"
content/courses/measurement-data/lessons/md-04-04.json,md-04-04,steps.3,md3-area-lshape,RENDER,PASS,,552894e1,An L-shaped figure split into two rectangles; adding the two areas gives the total area of the odd shape. Odd shapes: add the rectangle pieces.,"Sometimes SUBTRACTING is faster. Want the bare floor around a rug? Find the **whole room's area, then take away the rug's.** A big rectangle minus a rectangular bite is often quicker than adding up the leftover L-shaped strip piece by piece."
content/courses/measurement-data/lessons/md-05-01.json,md-05-01,steps.0,md3-perimeter,RENDER,PASS,,0f22df29,"A rectangle with its four side lengths labelled and arrows walking around the edge, the perimeter being the total distance around. Perimeter is the distance around the edge.","Area filled the inside; **perimeter walks the edge.** It's the total distance all the way around a shape — the length of fence it would take to enclose it. To find it, walk every side and add the lengths as you go."
content/courses/measurement-data/lessons/md-05-01.json,md-05-01,steps.3,md3-perimeter,RENDER,PASS,,4902434b,"A rectangle with its four side lengths labelled and arrows walking around the edge, the perimeter being the total distance around. Perimeter is the distance around the edge.","A square makes it even easier: **all four sides match, so perimeter = 4 × side.** A square with 7 cm sides has a fence of 4 × 7 = 28 cm. One multiplication does the whole walk."
content/courses/measurement-data/lessons/md-05-02.json,md-05-02,steps.0,md3-missing-side,RENDER,PASS,,aaf6e260,"A rectangle where opposite sides match, so a missing side equals the side across from it, eight matches eight. Missing side: opposite sides match.","Sometimes you know the fence but not every side. Work backwards: **take the known sides off the perimeter, and whatever's left belongs to the missing ones.** If the fence is 20 and three sides add to 14, the last side is 20 − 14 = 6."
content/courses/measurement-data/lessons/md-05-02.json,md-05-02,steps.3,md3-missing-side,RENDER,PASS,,e146c7f4,"A rectangle where opposite sides match, so a missing side equals the side across from it, eight matches eight. Missing side: opposite sides match.","Rectangles hide a shortcut. Their sides come in **matching pairs**, so once you peel off BOTH known-length sides, split what's left between the two equal missing sides. And a square is simplest of all: **side = perimeter ÷ 4.**"
content/courses/measurement-data/lessons/md-05-03.json,md-05-03,steps.0,md3-same-area,RENDER,PASS,,98420515,"Two shapes of the same area twelve: a compact three by four rectangle with perimeter fourteen and a skinny one by twelve with perimeter twenty-six. Same area, different perimeter.",Here's the twist that ties the chapter together: **area and perimeter don't move together.** Two rectangles can share the SAME fence yet hold different amounts of space inside. The edge and the inside are genuinely separate measurements — knowing one never fixes the other.
content/courses/measurement-data/lessons/md-05-03.json,md-05-03,steps.3,md3-same-area,RENDER,PASS,,38e24ee3,"Two shapes of the same area twelve: a compact three by four rectangle with perimeter fourteen and a skinny one by twelve with perimeter twenty-six. Same area, different perimeter.",Why does the square win? A **skinny shape wastes fence** on its long sides while squeezing the inside thin. Pulling a rectangle toward a square shape packs the most area into a fixed fence. Long-and-thin spends the same fence on far less space.
content/courses/mult-div-fluency-g4/lessons/g4m-01-01.json,g4m-01-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,49fc98e2,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Multiplying by 10, 100, or 1,000 does not need a new fact — it takes a fact you own and scales it. 3 × 4 = 12 gives 30 × 4 = 120."
content/courses/mult-div-fluency-g4/lessons/g4m-01-01.json,g4m-01-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,07ec2ae9,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The zeros are not decoration. Each ten in a factor multiplies the product by ten, so count the zeros the factors actually carry."
content/courses/mult-div-fluency-g4/lessons/g4m-01-02.json,g4m-01-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,355ca147,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","An area model turns a hard product into easy ones: split a factor by place, multiply each piece, and the rectangle's regions add to the whole."
