lesson_id,step_id,field,include_arithmetic,pattern,detail,text
md-01-01,i2,widget.successFeedback,true,WORD_TEARING,"…rk is 6 five⟦s = 30⟧…","The 6-mark is 6 fives = 30 minutes: half past. A full lap (back to 12) would be 12 fives — the whole hour."
md-01-01,ch1,widget.options[].feedback,true,WORD_TEARING,"…g one (4-mar⟦k = 20⟧…","Hour from the short hand (2), minutes from the long one (4-mark = 20). Dee ran the whole read backwards."
md-01-02,c2,body,true,WORD_TEARING,"… **minutes-t⟦o = 60 − m⟧…","The switch has a formula: **minutes-to = 60 − minutes-past.** At 5:50, that's 60 − 50 = 10 to six. The minute hand shows it too — once it crosses the 6-mark into the clock's left half, counting down to the next hour is the shorter story."
md-01-02,k2,widget.fallbackFeedback,true,WORD_TEARING,"…Minutes-t⟦o = 60 − m⟧…","Minutes-to = 60 − minutes-past."
md-01-02,k3,explanationVariants,true,WORD_TEARING,"… minutes-pas⟦t = 60 − 15 = 45⟧…","Formula check: minutes-past = 60 − 15 = 45, so the clock reads 2:45."
md-01-02,r1,takeaways,true,WORD_TEARING,"…Minutes-t⟦o = 60 − m⟧…","Minutes-to = 60 − minutes-past."
md-01-03,k2,widget.minuteFeedback,true,WORD_TEARING,"…0-to-the-hou⟦r + 15⟧…","That added a whole extra chunk — 5:40 + 35 splits as 20-to-the-hour + 15 past it: 6:15."
md-01-03,r1,takeaways,true,WORD_TEARING,"…Elapsed tim⟦e = j⟧…","Elapsed time = jumps on a timeline; land on the hour border first."
md-02-01,c2,body,true,WORD_TEARING,"… **1 kilogra⟦m = 1⟧…","The two units are linked by a code word: **kilo means one thousand.** So **1 kilogram = 1,000 grams** — the kilo is a thousand-badge stamped on the gram. Going kg → g, stamp on three zeros; going g → kg, peel them off."
md-02-01,k2,widget.fallbackFeedback,true,WORD_TEARING,"…Kil⟦o = 1⟧…","Kilo = 1,000. Stamp three zeros onto the 3."
md-02-01,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…ND code. 3 k⟦g = 3 × 1⟧…","300 used a hundred-badge — but kilo is the THOUSAND code. 3 kg = 3 × 1,000 = 3,000 g."
md-02-01,k3,explanationVariants,true,WORD_TEARING,"…t first: 2 k⟦g = 2⟧…","Convert to the same unit first: 2 kg = 2,000 g, which easily beats 500 g."
md-02-01,k3,widget.options[].feedback,true,WORD_TEARING,"…2 k⟦g = 2⟧…","2 kg = 2,000 g — four times the 500 g. Convert to one unit and it's clear."
md-02-01,ch1,explanationVariants,true,WORD_TEARING,"…kg. Then 5 k⟦g + 2⟧…","Convert first: 2,000 g = 2 kg. Then 5 kg + 2 kg = 7 kg total."
md-02-01,ch1,explanationVariants,true,WORD_TEARING,"…n 5 kg + 2 k⟦g = 7⟧…","Convert first: 2,000 g = 2 kg. Then 5 kg + 2 kg = 7 kg total."
md-02-01,r1,takeaways,true,WORD_TEARING,"…Kil⟦o = 1⟧…","Kilo = 1,000: 1 kg = 1,000 g, the thousand-badge."
md-02-01,r1,takeaways,true,WORD_TEARING,"…= 1,000: 1 k⟦g = 1⟧…","Kilo = 1,000: 1 kg = 1,000 g, the thousand-badge."
md-02-01,rem-ms-k,explanationVariants,true,WORD_TEARING,"…d grams: 1 k⟦g = 1⟧…","One kilogram carries its thousand grams: 1 kg = 1,000 g."
md-02-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…rade — 5 ten⟦s + 5⟧…","300 dropped the tens' trade — 5 tens + 5 tens make a hundred that must join the count: 250 + 150 = 400."
md-02-03,k2,widget.fallbackFeedback,true,WORD_TEARING,"… 20 − 8, the⟦n + 5⟧…","Two moves: 20 − 8, then + 5."
md-02-03,ch1,explanationVariants,true,WORD_TEARING,"…rst: 3,000 m⟦L = 3⟧…","Convert first: 3,000 mL = 3 L, so total made = 5 + 3 = 8 L. Sold 6 L, so 8 − 6 = 2 L left."
md-02-03,ch1,explanationVariants,true,WORD_TEARING,"…so total mad⟦e = 5 + 3 = 8⟧…","Convert first: 3,000 mL = 3 L, so total made = 5 + 3 = 8 L. Sold 6 L, so 8 − 6 = 2 L left."
md-02-03,ch1,hints,true,WORD_TEARING,"…iters? (Mill⟦i = a⟧…","3,000 mL is how many liters? (Milli = a thousandth, so 1,000 mL = 1 L.)"
md-02-03,ch1,hints,true,WORD_TEARING,"…, so 1,000 m⟦L = 1⟧…","3,000 mL is how many liters? (Milli = a thousandth, so 1,000 mL = 1 L.)"
md-02-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"… L + 3,000 m⟦L − 6⟧…","2995 glued mismatched units (5 L + 3,000 mL − 6, all mixed). Convert 3,000 mL to 3 L first, then 5 + 3 − 6."
md-02-03,rem-mp-k,widget.options[].feedback,true,WORD_TEARING,"… 10 − 4, the⟦n + 2⟧…","16 added all three — but the 4 L drained. Subtract first: 10 − 4, then + 2."
md-03-01,c1,body,true,WORD_TEARING,"…lier: symbol⟦s × k⟧…","A pictograph draws data with pictures — but the pictures lie unless you read the **KEY** first. If the key says '🍎 = 2 votes,' then each apple is worth two, not one. The key is a secret multiplier: symbols × key = the real count."
md-03-01,c1,body,true,WORD_TEARING,"…symbols × ke⟦y = t⟧…","A pictograph draws data with pictures — but the pictures lie unless you read the **KEY** first. If the key says '🍎 = 2 votes,' then each apple is worth two, not one. The key is a secret multiplier: symbols × key = the real count."
md-03-01,k1,widget.fallbackFeedback,true,WORD_TEARING,"…Symbol⟦s × k⟧…","Symbols × key value: 4 × 2."
md-03-01,ch1,explanationVariants,true,WORD_TEARING,"…, half-symbo⟦l = 2⟧…","Full symbols 3 × 4 = 12, half-symbol = 2, total 14."
md-03-01,r1,takeaways,true,WORD_TEARING,"…Real coun⟦t = s⟧…","Real count = symbols × key value."
md-03-01,r1,takeaways,true,WORD_TEARING,"…unt = symbol⟦s × k⟧…","Real count = symbols × key value."
md-03-01,rem-pg-k,widget.options[].feedback,true,WORD_TEARING,"…3 apple⟦s × 2 = 6⟧…","3 apples × 2 = 6."
md-03-02,k1,explanationVariants,true,WORD_TEARING,"…Tallest ba⟦r = m⟧…","Tallest bar = most, always — Tuesday and Wednesday both reach the top, a tie at 7."
md-03-02,i2,widget.missFeedback,true,WORD_TEARING,"…l value (lin⟦e × 10⟧…","Convert each to its real value (line × 10, or halfway = 5), then order."
md-03-02,i2,widget.missFeedback,true,WORD_TEARING,"…0, or halfwa⟦y = 5⟧…","Convert each to its real value (line × 10, or halfway = 5), then order."
md-03-02,r1,takeaways,true,WORD_TEARING,"…Tallest ba⟦r = m⟧…","Tallest bar = most; a bigger scale fits bigger data."
md-03-02,rem-bg-k,explanationVariants,true,WORD_TEARING,"…step: 2 mark⟦s × 5 = 10⟧…","Count marks, multiply by the step: 2 marks × 5 = 10."
md-03-02,rem-bg-k,widget.options[].feedback,true,WORD_TEARING,"…2 mark⟦s × 5 = 10⟧…","2 marks × 5 = 10."
md-03-03,i2,widget.successFeedback,true,WORD_TEARING,"…s, and 4 bar⟦s ≠ 4⟧…","Bananas lead, apples and grapes tie, pears trail apples, and 4 bars ≠ 4 votes — all settled by the heights."
md-03-03,ch1,hints,true,WORD_TEARING,"…Socce⟦r + t⟧…","Soccer + tag = one team; swings + slide = the other."
md-03-03,ch1,hints,true,WORD_TEARING,"…Soccer + ta⟦g = o⟧…","Soccer + tag = one team; swings + slide = the other."
md-03-03,ch1,hints,true,WORD_TEARING,"… team; swing⟦s + s⟧…","Soccer + tag = one team; swings + slide = the other."
md-03-03,ch1,hints,true,WORD_TEARING,"…wings + slid⟦e = t⟧…","Soccer + tag = one team; swings + slide = the other."
md-03-04,k1,explanationVariants,true,WORD_TEARING,"…Most commo⟦n = t⟧…","Most common = the fullest column: the 3-inch mark leads with four X's."
md-03-04,k3,explanationVariants,true,WORD_TEARING,"…Rang⟦e = f⟧…","Range = from the smallest X-mark to the largest: 3 up to 4."
md-03-04,r1,takeaways,true,WORD_TEARING,"…Tallest stac⟦k = m⟧…","Tallest stack = most common; add all X's for the total; ends give the range."
md-04-01,c2,body,true,WORD_TEARING,"…is counted i⟦n *s⟧…","Why SQUARES to measure with? Because they **tile perfectly** — full edge meets full edge, no gaps, no overlaps. Circles leave curved gaps; squares lock together like floor tiles. That gap-free locking is exactly why area is counted in *square* units."
md-04-01,c2,body,true,WORD_TEARING,"…ed in *squar⟦e* u⟧…","Why SQUARES to measure with? Because they **tile perfectly** — full edge meets full edge, no gaps, no overlaps. Circles leave curved gaps; squares lock together like floor tiles. That gap-free locking is exactly why area is counted in *square* units."
md-04-01,ch1,hints,true,WORD_TEARING,"…Are⟦a = h⟧…","Area = how many unit squares cover the patio."
md-04-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ws of 5 tile⟦s = 15⟧…","16 walked the edge (perimeter-style). Area fills the inside: 3 rows of 5 tiles = 15."
md-04-01,r1,takeaways,true,WORD_TEARING,"…Are⟦a = u⟧…","Area = unit squares that cover a shape, no gaps or overlaps."
md-04-02,c1,body,true,WORD_TEARING,"…s — so **are⟦a = r⟧…","When the squares line up in **equal rows**, you don't have to count one by one. Equal rows are equal groups — so **area = rows × squares-per-row**. A rectangle 4 rows tall and 6 squares wide has 4 × 6 = 24 squares. Area is multiplication you can see."
md-04-02,c1,body,true,WORD_TEARING,"…**area = row⟦s × s⟧…","When the squares line up in **equal rows**, you don't have to count one by one. Equal rows are equal groups — so **area = rows × squares-per-row**. A rectangle 4 rows tall and 6 squares wide has 4 × 6 = 24 squares. Area is multiplication you can see."
md-04-02,e1,body,true,WORD_TEARING,"…quares — row⟦s × c⟧…","Area is the number of unit squares that cover a rectangle. Set the rows and columns and count the squares — rows × columns gives the area."
md-04-02,e1,widget.successFeedback,true,WORD_TEARING,"… units — row⟦s × c⟧…","12 square units — rows × columns is the area, and this is one of its factor pairs."
md-04-02,i1,widget.missFeedback,true,WORD_TEARING,"…Are⟦a = r⟧…","Area = rows × squares-per-row: 4 × 6 (or the flip 6 × 4)."
md-04-02,i1,widget.missFeedback,true,WORD_TEARING,"…Area = row⟦s × s⟧…","Area = rows × squares-per-row: 4 × 6 (or the flip 6 × 4)."
md-04-02,k1,widget.fallbackFeedback,true,WORD_TEARING,"…Row⟦s × s⟧…","Rows × squares-per-row: 3 × 8."
md-04-02,k3,widget.options[].feedback,true,WORD_TEARING,"…ng needs row⟦s × c⟧…","10 is just one length plus one width — half the fence. Covering needs rows × columns: 7 × 3."
md-04-02,ch1,hints,true,WORD_TEARING,"…Are⟦a = r⟧…","Area = rows × columns of square meters."
md-04-02,ch1,hints,true,WORD_TEARING,"…Area = row⟦s × c⟧…","Area = rows × columns of square meters."
md-04-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,"…f a rectangl⟦e = l⟧…","Area of a rectangle = length × width: 9 × 6."
md-04-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,"…ngle = lengt⟦h × w⟧…","Area of a rectangle = length × width: 9 × 6."
md-04-02,r1,takeaways,true,WORD_TEARING,"…quares → are⟦a = r⟧…","Equal rows of squares → area = rows × columns."
md-04-02,r1,takeaways,true,WORD_TEARING,"…→ area = row⟦s × c⟧…","Equal rows of squares → area = rows × columns."
md-04-02,r1,takeaways,true,WORD_TEARING,"…p holds: row⟦s × c⟧…","The flip holds: rows × cols = cols × rows, same carpet."
md-04-02,r1,takeaways,true,WORD_TEARING,"…: rows × col⟦s = c⟧…","The flip holds: rows × cols = cols × rows, same carpet."
md-04-02,r1,takeaways,true,WORD_TEARING,"…× cols = col⟦s × r⟧…","The flip holds: rows × cols = cols × rows, same carpet."
md-04-04,i1,widget.missFeedback,true,WORD_TEARING,"…h piece: row⟦s × c⟧…","Each piece: rows × columns (4×2 = 8, 3×2 = 6). Total: add them (8 + 6 = 14)."
md-04-04,ch1,hints,true,WORD_TEARING,"…Garden are⟦a = 10 × 7⟧…","Garden area = 10 × 7; pond area = 3 × 2."
md-04-04,ch1,hints,true,WORD_TEARING,"… 7; pond are⟦a = 3 × 2⟧…","Garden area = 10 × 7; pond area = 3 × 2."
md-05-01,c2,body,true,WORD_TEARING,"… so perimete⟦r = 4 × s⟧…","A square makes it even easier: **all four sides match, so perimeter = 4 × side.** A square with 7 cm sides has a fence of 4 × 7 = 28 cm. One multiplication does the whole walk."
md-05-01,ch1,explanationVariants,true,WORD_TEARING,"…= 17, double⟦d = 34⟧…","Pair shortcut: (12 + 5) = 17, doubled = 34 m."
md-05-01,r1,takeaways,true,WORD_TEARING,"…Perimete⟦r = t⟧…","Perimeter = the distance all the way around — add every side."
md-05-01,r1,takeaways,true,WORD_TEARING,"…: two length⟦s + t⟧…","Rectangle: two lengths + two widths, or double (length + width)."
md-05-01,r1,takeaways,true,WORD_TEARING,"…ouble (lengt⟦h + w⟧…","Rectangle: two lengths + two widths, or double (length + width)."
md-05-02,c2,body,true,WORD_TEARING,"…f all: **sid⟦e = p⟧…","Rectangles hide a shortcut. Their sides come in **matching pairs**, so once you peel off BOTH known-length sides, split what's left between the two equal missing sides. And a square is simplest of all: **side = perimeter ÷ 4.**"
md-05-02,c2,body,true,WORD_TEARING,"…e = perimete⟦r ÷ 4⟧…","Rectangles hide a shortcut. Their sides come in **matching pairs**, so once you peel off BOTH known-length sides, split what's left between the two equal missing sides. And a square is simplest of all: **side = perimeter ÷ 4.**"
md-05-02,r1,takeaways,true,WORD_TEARING,"…Missing sid⟦e = p⟧…","Missing side = perimeter minus the sides you know."
md-05-02,r1,takeaways,true,WORD_TEARING,"…Square: sid⟦e = p⟧…","Square: side = perimeter ÷ 4."
md-05-02,r1,takeaways,true,WORD_TEARING,"…e = perimete⟦r ÷ 4⟧…","Square: side = perimeter ÷ 4."
md-05-03,i1,widget.missFeedback,true,WORD_TEARING,"…rea is lengt⟦h × w⟧…","All three share perimeter 12, but area is length × width: 1×5=5, 2×4=8, 3×3=9."
md-05-03,k3,explanationVariants,true,WORD_TEARING,"…rea is lengt⟦h × w⟧…","Area is length × width (6 × 2 = 12); perimeter adds all sides (6+2+6+2 = 16). Two different questions, two different numbers."
md-05-03,rem-av-k,widget.options[].feedback,true,WORD_TEARING,"… INSIDE: are⟦a = 3 × 4 = 12⟧…","Perimeter is the fence around. Carpet covers the INSIDE: area = 3 × 4 = 12."
mf3-01-01,c2,body,true,WORD_TEARING,"…Ever⟦y ×2⟧…","Every ×2 fact is a double you already know from addition: 2 × 7 is 7 + 7."
mf3-01-01,r1,takeaways,true,WORD_TEARING,"…Ever⟦y ×2⟧…","Every ×2 fact is an addition double."
mf3-01-01,rem-g3m-x2-c,body,true,WORD_TEARING,"…Ever⟦y ×2⟧…","Every ×2 fact is a double you already know from addition: 2 × 7 is 7 + 7."
mf3-01-03,c2,body,true,WORD_TEARING,"… you know th⟦e ×2⟧…","Four equal rows. If you know the ×2 fact, the ×4 fact is one more doubling away."
mf3-01-03,c2,body,true,WORD_TEARING,"… ×2 fact, th⟦e ×4⟧…","Four equal rows. If you know the ×2 fact, the ×4 fact is one more doubling away."
mf3-01-03,r1,takeaways,true,WORD_TEARING,"…Know th⟦e ×2⟧…","Know the ×2 fact, double it."
mf3-01-03,rem-g3m-x4-c,body,true,WORD_TEARING,"… you know th⟦e ×2⟧…","Four equal rows. If you know the ×2 fact, the ×4 fact is one more doubling away."
mf3-01-03,rem-g3m-x4-c,body,true,WORD_TEARING,"… ×2 fact, th⟦e ×4⟧…","Four equal rows. If you know the ×2 fact, the ×4 fact is one more doubling away."
mf3-02-01,c1,body,true,WORD_TEARING,"…Th⟦e ×6⟧…","The ×6 facts double the ×3 facts: 6 × 7 is double 3 × 7."
mf3-02-01,c1,body,true,WORD_TEARING,"…ts double th⟦e ×3⟧…","The ×6 facts double the ×3 facts: 6 × 7 is double 3 × 7."
mf3-02-01,r1,takeaways,true,WORD_TEARING,"…×6 double⟦s ×3⟧…","×6 doubles ×3."
mf3-02-02,c1,body,true,WORD_TEARING,"…Th⟦e ×7⟧…","The ×7 facts have no easy pattern — they are the ones worth knowing outright."
mf3-02-03,c1,body,true,WORD_TEARING,"…Th⟦e ×8⟧…","The ×8 facts double the ×4 facts — which are themselves doubled ×2 facts."
mf3-02-03,c1,body,true,WORD_TEARING,"…ts double th⟦e ×4⟧…","The ×8 facts double the ×4 facts — which are themselves doubled ×2 facts."
mf3-02-03,c1,body,true,WORD_TEARING,"…elves double⟦d ×2⟧…","The ×8 facts double the ×4 facts — which are themselves doubled ×2 facts."
mf3-02-03,r1,takeaways,true,WORD_TEARING,"…×8 double⟦s ×4⟧…","×8 doubles ×4."
mf3-02-03,r1,takeaways,true,WORD_TEARING,"…le twice fro⟦m ×2⟧…","Double twice from ×2."
mf3-02-04,c1,body,true,WORD_TEARING,"…Th⟦e ×9⟧…","The ×9 facts sit one group below the ×10 facts: 9 × 7 is 70 minus 7."
mf3-02-04,c1,body,true,WORD_TEARING,"…oup below th⟦e ×10⟧…","The ×9 facts sit one group below the ×10 facts: 9 × 7 is 70 minus 7."
mf3-02-04,r1,takeaways,true,WORD_TEARING,"…×9 i⟦s ×10⟧…","×9 is ×10 minus one group."
mult-01-01,k1,explanationVariants,true,WORD_TEARING,"…nto each. Th⟦e × s⟧…","Read 3 × 4 as '3 groups of 4.' Picture 3 bags. Drop 4 apples into each. The × sign glues the groups to their size."
mult-01-01,k1,widget.options[].feedback,true,WORD_TEARING,"…umber 34. Th⟦e × s⟧…","Careful — 3 and 4 written side by side make the number 34. The × sign means groups, not digits stuck together."
mult-01-01,c2,body,true,WORD_TEARING,"… exactly wha⟦t × d⟧…","The shortcut has a name: **multiplication**. We write 3 × 4 = 12 and say '3 times 4.' It means 4 + 4 + 4. Adding the same number again and again is exactly what × does — in one step."
mult-01-01,k3,explanationVariants,true,WORD_TEARING,"…pages. Group⟦s × s⟧…","Ask two questions. How many groups? 3 nights. How big is each group? 5 pages. Groups × size: 3 × 5."
