# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
authored,ti-01-03,k3,widget.options[1].feedback,arithmetic-off,expression with π left untokenized,,The step must divide by 3 too: πk/3. Otherwise you skip two-thirds of the rungs.,The step must divide by 3 too: πk/3. Otherwise you skip two-thirds of the rungs.
authored,ti-01-03,rem-ti0103-k,widget.options[0].feedback,arithmetic-off,expression with π left untokenized,,Right — πk ÷ 4: rungs every quarter of π.,Right — πk ÷ 4: rungs every quarter of π.
authored,ti-01-03,rem-ti0103-k,widget.options[1].label,arithmetic-off,expression with π left untokenized,,x = πk,x = πk
authored,ti-01-03,rem-ti0103-k,widget.options[1].feedback,arithmetic-off,expression with π left untokenized,,Divide the step too: sin(4·()) = sin π = 0 ✓ but πk skips those rungs.,Divide the step too: sin(4·(π/4)) = sin π = 0 ✓ but πk skips those rungs.
authored,ti-01-03,rem-ti0103-k,widget.options[2].feedback,arithmetic-off,expression with π left untokenized,,"Multiply vs divide: the inside 4x hits πk when x = πk/4, a DENSER ladder.","Multiply vs divide: the inside 4x hits πk when x = πk/4, a DENSER ladder."
authored,ti-02-01,k2,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,,1.25 = sec θ (1/cos). Cotangent is cos/sin = ≈ 1.33.,1.25 = sec θ (1/cos). Cotangent is cos/sin = 4/3 ≈ 1.33.
authored,ti-02-02,k3,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,sin²θ + sin²θ·cot²θ = sin²θ(1 + cot²θ) = sin²θ · csc²θ = sin²θ/sin²θ = 1.,sin²θ + sin²θ·cot²θ = sin²θ(1 + cot²θ) = sin²θ · csc²θ = sin²θ/sin²θ = 1.
authored,ti-02-02,k3,widget.options[0].feedback,arithmetic-off,expression with θ left untokenized,,Right — factor sin²θ(1 + cot²θ) = sin²θ·csc²θ = sin²θ/sin²θ = 1.,Right — factor sin²θ(1 + cot²θ) = sin²θ·csc²θ = sin²θ/sin²θ = 1.
authored,ti-02-02,k3,widget.options[1].feedback,arithmetic-off,expression with θ left untokenized,,"Factoring gives sin²θ(1 + cot²θ), and 1 + cot²θ = csc²θ = 1/sin²θ — the sin²θ cancels to 1.","Factoring gives sin²θ(1 + cot²θ), and 1 + cot²θ = csc²θ = 1/sin²θ — the sin²θ cancels to 1."
authored,ti-02-02,k3,widget.options[2].feedback,arithmetic-off,expression with θ left untokenized,,Don't drop the first term: the FACTORED form sin²θ(1 + cot²θ) simplifies all the way to 1.,Don't drop the first term: the FACTORED form sin²θ(1 + cot²θ) simplifies all the way to 1.
authored,ti-02-03,k2,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,"sec²θ − 1 = tan²θ (Pythagorean), so (sec²θ − 1)/tan θ = tan²θ/tan θ = tan θ.","sec²θ − 1 = tan²θ (Pythagorean), so (sec²θ − 1)/tan θ = tan²θ/tan θ = tan θ."
authored,ti-03-01,c1,body,arithmetic-on,expression with ± left untokenized,,"You know exact values at 30°, 45°, 60°. The sum and difference formulas unlock their combinations — 75° = 45° + 30°, 15° = 45° − 30°: sin(A ) = sin A cos B ± co","You know exact values at 30°, 45°, 60°. The **sum and difference formulas** unlock their combinations — 75° = 45° + 30°, 15° = 45° − 30°: sin(A ± B) = sin A cos B ± cos A sin B cos(A ± B) = cos A cos B ∓ sin A sin B Note"
authored,ti-03-01,r1,takeaways[0],arithmetic-on,expression with ± left untokenized,,sin(A ) = sinA cosB ± cosA sinB.,sin(A ± B) = sinA cosB ± cosA sinB.
authored,ti-03-01,rem-ti0301-c,body,arithmetic-on,expression with ± left untokenized,,sin(A) = sinA cosB ± cosA sinB (sign matches). cos(A) = cosA cosB ∓ sinA sinB (sign FLIPS). Split the target angle into two special angles.,sin(A±B) = sinA cosB ± cosA sinB (sign matches). cos(A±B) = cosA cosB ∓ sinA sinB (sign FLIPS). Split the target angle into two special angles.
authored,ti-03-02,k2,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,,sin 34° ≠ cos 34° (unless θ = 45°). The cofunction uses the COMPLEMENT: 56°.,sin 34° ≠ cos 34° (unless θ = 45°). The cofunction uses the COMPLEMENT: 56°.
authored,ti-03-02,k3,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,sin(90° − θ) = sin90°cosθ − cos90°sinθ = 1·cosθ − 0·sinθ = cos θ — the sum formula PROVES the cofunction identity.,sin(90° − θ) = sin90°cosθ − cos90°sinθ = 1·cosθ − 0·sinθ = cos θ — the sum formula PROVES the cofunction identity.
authored,ti-03-02,k3,widget.options[0].label,arithmetic-off,expression with θ left untokenized,,"cos θ (since sin90° = 1, cos90° = 0)","cos θ (since sin90° = 1, cos90° = 0)"
authored,ti-03-02,k3,widget.options[0].feedback,arithmetic-off,expression with θ left untokenized,,"Right — the formula collapses: 1·cosθ − 0·sinθ = cos θ, proving the cofunction identity.","Right — the formula collapses: 1·cosθ − 0·sinθ = cos θ, proving the cofunction identity."
authored,ti-03-02,k3,widget.options[2].feedback,arithmetic-off,expression with θ left untokenized,,"The formula is a difference of PRODUCTS, not of terms: 1·cosθ − 0·sinθ = cos θ.","The formula is a difference of PRODUCTS, not of terms: 1·cosθ − 0·sinθ = cos θ."
authored,ti-03-02,rem-ti0302-c,body,arithmetic-on,expression with ± left untokenized,,"tan(A): numerator tanA±tanB, denominator 1∓tanA tanB (opposite sign). Cofunction: any function of θ equals its co-partner of (90°−θ).","tan(A±B): numerator tanA±tanB, denominator 1∓tanA tanB (opposite sign). Cofunction: any function of θ equals its co-partner of (90°−θ)."
authored,ti-03-03,k2,explanationVariants[0],arithmetic-on,expression with π left untokenized,,cos() = cosx cosπ − sinx sinπ = cosx·(−1) − 0 = −cos x.,cos(x + π) = cosx cosπ − sinx sinπ = cosx·(−1) − 0 = −cos x.
authored,ti-03-03,k2,widget.options[2].feedback,arithmetic-off,expression with π left untokenized,,That's sin(x + π). For COSINE: cosx cosπ − sinx sinπ = −cos x.,That's sin(x + π). For COSINE: cosx cosπ − sinx sinπ = −cos x.
authored,ti-03-03,r1,takeaways[0],arithmetic-on,expression with ± left untokenized,,Recognize sinA cosB ± cosA sinB → sin(A ); the cosine patterns likewise.,Recognize sinA cosB ± cosA sinB → sin(A ± B); the cosine patterns likewise.
authored,ti-03-03,rem-ti0303-c,body,arithmetic-on,expression with ± left untokenized,,"Compression: match an expression to sinA cosB ± cosA sinB or cosA cosB ∓ sinA sinB, then write the single combined-angle function.","Compression: match an expression to sinA cosB ± cosA sinB or cosA cosB ∓ sinA sinB, then write the single combined-angle function."
authored,ti-04-01,c1,body,arithmetic-on,expression with θ left untokenized,,Set = θ in the sum formulas and the double-angle identities fall out: sin 2θ = 2 sin θ cos θ cos 2θ = cos²θ − sin²θ These turn a doubled angle into single-angle,Set A = B = θ in the sum formulas and the **double-angle** identities fall out: sin 2θ = **2 sin θ cos θ** cos 2θ = **cos²θ − sin²θ** These turn a doubled angle into single-angle pieces — the key to both evaluating and l
authored,ti-04-01,i1,body,arithmetic-on,expression with θ left untokenized,,Apply sin 2θ.,Apply sin 2θ.
authored,ti-04-01,i1,predict.prompt,arithmetic-on,expression with θ left untokenized,,"As θ sweeps, a second point rides at 2θ. When does sin 2θ reach its maximum of 1?","As θ sweeps, a second point rides at 2θ. When does sin 2θ reach its maximum of 1?"
authored,ti-04-01,i1,predict.reveal,arithmetic-on,expression with θ left untokenized,,"θ = 45°: the doubled point moves twice as fast, so it reaches the top of the circle while θ is only halfway there. Watch the formula point 2 sin θ cos θ ride th","θ = 45°: the doubled point moves twice as fast, so it reaches the top of the circle while θ is only halfway there. Watch the formula point 2 sin θ cos θ ride the direct 2θ point the whole way — one angle, used twice, is"
authored,ti-04-01,i1,widget.prompt,arithmetic-off,expression with θ left untokenized,,"The direct point rides at 2θ; the second point is computed as (cos²θ − sin²θ, 2 sin θ cos θ). Drag θ to where the doubled point tops the circle — sin 2θ = 1.","The direct point rides at 2θ; the second point is computed as (cos²θ − sin²θ, 2 sin θ cos θ). Drag θ to where the doubled point tops the circle — sin 2θ = 1."
authored,ti-04-01,i1,widget.successFeedback,arithmetic-off,expression with θ left untokenized,,θ = 45° puts 2θ at the very top: sin 90° = 1 = 2 sin 45° cos 45° = 2 · ()². The formula never let go on the way up — sin 2θ = 2 sin θ cos θ is that grip written,"θ = 45° puts 2θ at the very top: sin 90° = 1 = 2 sin 45° cos 45° = 2 · (√2/2)². The formula never let go on the way up — sin 2θ = 2 sin θ cos θ is that grip written down. With sin θ = 3/5, cos θ = 4/5 the same grip reads"
authored,ti-04-01,k1,body,arithmetic-on,expression with θ left untokenized,,Now cos 2θ.,Now cos 2θ.
authored,ti-04-01,k1,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,cos 2θ = cos²θ − sin²θ = − = = 0.28.,cos 2θ = cos²θ − sin²θ = 16/25 − 9/25 = 7/25 = 0.28.
authored,ti-04-01,k1,widget.prompt,arithmetic-off,expression with θ left untokenized,,Same θ. What is cos 2θ? (As a decimal.),Same θ. What is cos 2θ? (As a decimal.)
authored,ti-04-01,c2,body,arithmetic-on,expression with θ left untokenized,,Sign warning: cos 2θ can be negative even when θ is acute — it flips once θ passes 45°. And sin 2θ depends on θ's quadrant through cos θ: if θ sits in Quadrant,"**Sign warning:** cos 2θ can be negative even when θ is acute — it flips once θ passes 45°. And sin 2θ depends on θ's quadrant through cos θ: if θ sits in Quadrant II with sin θ = 3/5, then cos θ = −4/5 and sin 2θ = 2·(3"
authored,ti-04-01,k2,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,"Q2: cos θ = −, so sin 2θ = 2·()·(−) = − = −0.96.","Q2: cos θ = −4/5, so sin 2θ = 2·(3/5)·(−4/5) = −24/25 = −0.96."
authored,ti-04-01,k2,explanationVariants[1],arithmetic-on,expression with θ left untokenized,,The negative cosine flips sin 2θ's sign: −0.96.,The negative cosine flips sin 2θ's sign: −0.96.
authored,ti-04-01,k2,widget.prompt,arithmetic-off,expression with θ left untokenized,,θ in Quadrant II with sin θ = . What is sin 2θ? (As a decimal.),θ in Quadrant II with sin θ = 3/5. What is sin 2θ? (As a decimal.)
authored,ti-04-01,k2,widget.commonErrors[0].feedback,arithmetic-off,expression with θ left untokenized,,"In Q2 cos θ is NEGATIVE (−), so sin 2θ = 2·()·(−) = −0.96.","In Q2 cos θ is NEGATIVE (−4/5), so sin 2θ = 2·(3/5)·(−4/5) = −0.96."
authored,ti-04-01,k2,widget.fallbackFeedback,arithmetic-off,expression with θ left untokenized,,cos θ = − in Q2; sin 2θ = − = −0.96.,cos θ = −4/5 in Q2; sin 2θ = −24/25 = −0.96.
authored,ti-04-01,k3,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,2 sin 20° cos 20° matches 2 sinθ cosθ with θ = 20°: it's sin 40°.,2 sin 20° cos 20° matches 2 sinθ cosθ with θ = 20°: it's sin 40°.
authored,ti-04-01,k3,widget.options[1].feedback,arithmetic-off,expression with θ left untokenized,,The factor 2 and the cos DOUBLE the angle: 2 sinθ cosθ = sin 2θ = sin 40°.,The factor 2 and the cos DOUBLE the angle: 2 sinθ cosθ = sin 2θ = sin 40°.
authored,ti-04-01,k3,widget.options[2].feedback,arithmetic-off,expression with θ left untokenized,,"You may be reading the leading 2 as surviving the compression — but 2 sinθ cosθ IS the complete formula for sin 2θ with coefficient 1, so it equals sin 40°, not","You may be reading the leading 2 as surviving the compression — but 2 sinθ cosθ IS the complete formula for sin 2θ with coefficient 1, so it equals sin 40°, not 2 sin 40°."
authored,ti-04-01,ch1,body,arithmetic-on,expression with θ left untokenized,,Chain to tan 2θ.,Chain to tan 2θ.
authored,ti-04-01,ch1,hints[0],arithmetic-on,expression with θ left untokenized,,You already have sin 2θ = and cos 2θ = .,You already have sin 2θ = 24/25 and cos 2θ = 7/25.
authored,ti-04-01,ch1,hints[1],arithmetic-on,expression with θ left untokenized,,tan 2θ = sin 2θ / cos 2θ.,tan 2θ = sin 2θ / cos 2θ.
authored,ti-04-01,ch1,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,"With sin 2θ = and cos 2θ = (acute θ), tan 2θ = sin 2θ/cos 2θ = ≈ 3.4286.","With sin 2θ = 24/25 and cos 2θ = 7/25 (acute θ), tan 2θ = sin 2θ/cos 2θ = 24/7 ≈ 3.4286."
authored,ti-04-01,ch1,widget.prompt,arithmetic-off,expression with θ left untokenized,,"θ acute, sin θ = . Find tan 2θ to four decimals.","θ acute, sin θ = 3/5. Find tan 2θ to four decimals."
authored,ti-04-01,ch1,widget.commonErrors[0].feedback,arithmetic-off,expression with θ left untokenized,,0.8 = sin 2θ/... no: that's ÷ . Use cos 2θ = : tan 2θ = ≈ 3.4286.,0.8 = sin 2θ/... no: that's 24/25 ÷ 30/25. Use cos 2θ = 7/25: tan 2θ = 24/7 ≈ 3.4286.
authored,ti-04-01,ch1,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,,0.75 = tan θ = . tan 2θ is the doubled-angle tangent: ≈ 3.4286.,0.75 = tan θ = 3/4. tan 2θ is the doubled-angle tangent: 24/7 ≈ 3.4286.
authored,ti-04-01,ch1,widget.fallbackFeedback,arithmetic-off,expression with θ left untokenized,,tan 2θ = ()/() = ≈ 3.4286.,tan 2θ = (24/25)/(7/25) = 24/7 ≈ 3.4286.
authored,ti-04-01,r1,takeaways[0],arithmetic-on,expression with θ left untokenized,,sin 2θ = 2 sinθ cosθ; cos 2θ = cos²θ − sin²θ.,sin 2θ = 2 sinθ cosθ; cos 2θ = cos²θ − sin²θ.
authored,ti-04-01,r1,takeaways[2],arithmetic-on,expression with θ left untokenized,,"Read backwards, 2 sinθ cosθ compresses to sin 2θ.","Read backwards, 2 sinθ cosθ compresses to sin 2θ."
authored,ti-04-01,rem-ti0401-c,body,arithmetic-on,expression with θ left untokenized,,sin 2θ = 2 sinθ cosθ; cos 2θ = cos²θ − sin²θ. Find cosθ (with the right quadrant sign) before applying.,sin 2θ = 2 sinθ cosθ; cos 2θ = cos²θ − sin²θ. Find cosθ (with the right quadrant sign) before applying.
authored,ti-04-01,rem-ti0401-k,body,arithmetic-on,expression with θ left untokenized,,One sin 2θ.,One sin 2θ.
authored,ti-04-01,rem-ti0401-k,explanationVariants[0],arithmetic-on,expression with θ left untokenized,,sin θ = cos θ = at θ = : sin 2θ = 2·()² = 2·() = 1.,sin θ = cos θ = √2/2 at θ = π/4: sin 2θ = 2·(√2/2)² = 2·(1/2) = 1.
